,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
1297,2.0,39.06719726,7427.696209999999,Financial,13.02239909,Yes,570.378481,No,Male,By_16:00,0.7328314920000001,0.931123805,4.609553821,0.7477719340000001,9.94689283,0.88119972,7249.0,52.75231099,333.3224738,6370.429757,46022.1303,Yes,325331.6115,18.25712118,197.8262783,68.45651458,192.6052771,60.0,Below_30,0.0,567.0258618,8.0,Public_or_other,Student_or_Unemployed,419.99557450000003,0.0,Yes
6128,5.0,366.0247503,37393.59758,Healthcare,122.0082501,No,306.4841726,Yes,Male,After_16:00,0.390854605,0.998410479,2.607050955,5.25705053,1.6144668219999998,0.771246669,8763.0,,352.5805816,3770.002889,46458.27945,No,93932.54804,18.77712921,252.3358245,52.51990245,15018.021340000001,80.0,30-45,1.0,631.4840272999999,7.0,Motorcycle_or_truck,Hightech,567.0261732999999,0.0,Yes
4924,1.0,661.4504203,106036.9489,Healthcare,220.4834734,No,480.92923820000004,Yes,Female,By_16:00,0.221258702,0.55346718,2.589381258,1.766774787,1.3983183119999998,0.040397295,3236.0,84.44830809999999,442.9789193,5695.250221,54008.87369,No,231292.9322,21.04706439,76.96923559999999,87.84773166,48843.445530000005,80.0,30-45,2.0,672.747062,8.0,Public_or_other,Services_or_Retail,,1.0,Yes
3925,9.0,1583.926064,257666.8757,Education,527.9753548,Yes,488.02822589999994,Yes,Male,After_16:00,0.9858838329999999,0.488070485,4.856913488,5.392936172000001,7.051266534,0.600394201,3519.0,2.997596632,424.213382,5728.709022999999,54829.64929,Yes,238171.5493,20.596441,90.32205897,70.58968185,279295.9506,100.0,Below_30,3.0,704.4231032,13.0,Foot_or_bicycle,Public_Sector,547.6564737000001,0.0,Yes
5224,5.0,575.1873903,89043.82162999999,Environment,191.7291301,No,464.4251063,Yes,Male,By_16:00,0.17416674,0.135218455,0.426055833,2.204712725,4.915472642,5.7975389989999995,5739.0,36.34134692,418.0086922,5480.268448,52527.82369,No,215690.6794,20.44526087,90.37471635,31.62406464,36961.78845,90.0,30-45,3.0,665.9525404,12.0,Motorcycle_or_truck,Hightech,486.6044136,2.0,No
2235,6.0,118.60722820000001,10598.50293,Education,39.53574273,No,268.0739553,Yes,Male,After_16:00,0.014891255,0.08881976,9.549471482000001,9.723400029,5.537013696,0.222181585,5818.0,81.51076578,264.1160848,3208.9717219999998,36810.47026,No,71863.6455,16.25164868,331.2072885,42.77598653,1612.6106960000002,100.0,45_and_up,1.0,506.33635530000004,10.0,Car,Services_or_Retail,483.64896680000004,0.0,No
3481,6.0,163.80591819999998,36852.94272,Education,54.60197272,No,674.9379352000001,No,Female,By_16:00,0.875628325,0.44407747799999997,0.170564374,,0.37604691700000004,1.611716759,8705.0,49.29082179,627.2382375,8003.855826999999,72279.49492000001,No,455541.2163,25.04472474,219.62519939999999,11.04800163,3045.9773969999997,100.0,30-45,1.0,863.0188817,9.0,Public_or_other,Public_Sector,462.0213487,1.0,Yes
6100,10.0,637.5322053,68414.4281,Education,212.51073509999998,No,321.9339864,Yes,Female,After_16:00,0.032990498,0.9779895590000001,8.10538861,9.030787972999999,6.44340463,3.9224331219999997,6666.0,50.47252439,329.8253479,3878.99056,44372.59352,No,103641.4916,18.16109435,250.2186662,18.47785029,45383.323260000005,100.0,30-45,4.0,601.0729056,10.0,Foot_or_bicycle,Public_Sector,544.0733876,1.0,No
1567,2.0,207.8148851,23274.32275,Environment,69.27162837,No,335.98636689999995,Yes,Female,By_16:00,0.321370107,0.7305915409999999,0.328112191,1.683926303,1.132055901,4.8497857060000005,8586.0,11.30912064,535.1660103,4430.19569,64839.2482,No,112886.8388,23.13365536,268.2332091,12.47488838,4877.830126,90.0,Below_30,0.0,869.9045488,12.0,Foot_or_bicycle,Industry_or_other,709.3130057,1.0,Yes
8516,4.0,224.97426370000002,34093.2322,Other,74.99142125,No,454.62843119999997,Yes,Female,After_16:00,0.312727338,0.553486866,8.414074536000001,6.265735475,3.814529171,7.167117051,8492.0,20.53929823,390.6489691,5327.58225,49779.80616,Maybe,206687.0105,19.76484174,122.24813940000001,5.409688083,5708.704682,50.0,30-45,1.0,,9.0,Car,Student_or_Unemployed,469.5306651000001,3.0,Yes
5323,6.0,574.0004966,93027.98695,Environment,191.3334989,No,486.2085704,Yes,Male,After_16:00,0.878651983,0.47220402200000006,6.0270347939999995,6.043387602999999,5.6104766139999995,2.267432441,7770.0,50.00029714,449.2154962,5760.516697,54835.98561,No,236398.77399999998,21.19470444,64.72692897,20.18141164,36809.84128,90.0,Below_30,,684.0713301,9.0,Foot_or_bicycle,Industry_or_other,462.3130529,0.0,No
7759,9.0,287.32519260000004,43900.59447,Education,95.7750642,No,458.3718615,Yes,Female,By_16:00,0.130335113,0.638934903,6.767900065,3.705796667,3.62891369,9.156213937999999,8418.0,72.83639223,388.6817918,5361.082199,51150.87182,No,210104.7634,19.71501437,123.40202679999999,80.44441375,9278.637987,100.0,30-45,2.0,662.259643,16.0,Foot_or_bicycle,Hightech,533.2176885,,No
6641,1.0,987.9607671,224808.694,Healthcare,329.3202557,No,682.6445992,No,Male,By_16:00,0.458810118,0.005620418,3.4574323610000004,8.242141886,8.839974476,8.192613146000001,3200.0,87.19507451,641.9510386,8110.348069,74392.53125,No,466003.6488,25.33675272,231.3396196,60.50019783,108791.1511,80.0,45_and_up,3.0,894.5310463,7.0,Foot_or_bicycle,Services_or_Retail,497.0213033,2.0,Yes
1720,10.0,817.2872535,94236.61675,Healthcare,272.42908450000004,No,345.9124672,Yes,Female,By_16:00,0.007367725,0.956745727,0.6776097740000001,5.4498779729999995,1.418898667,3.841186506,8626.0,99.25185812,457.5442915,4374.213255,52341.38641,No,119655.435,,175.0609217,73.25534574,74500.03516,80.0,,1.0,660.6709166,11.0,Car,Student_or_Unemployed,428.5796152,1.0,Yes
2928,6.0,1193.347131,226837.1599,Social,397.7823769,Yes,570.2544232999999,No,Male,By_16:00,0.0432115,0.961025655,3.432616163,9.717881468,7.474956012000001,4.025061361000001,6838.0,94.03715557,349.0657874,6400.675808,46513.204710000005,Yes,325190.1073,,201.3913459,56.60922062,158638.6018,70.0,Below_30,1.0,564.5241407000001,13.0,Motorcycle_or_truck,Hightech,,0.0,Yes
8102,10.0,468.5619798,69624.98324,Environment,156.18732659999998,No,445.7786989,Yes,Female,After_16:00,0.52784277,0.333659523,6.650570449,7.512150276,8.540148754,9.515221561,8134.0,13.89963734,379.4048503,5216.596689,48141.15211,No,198718.6484,19.47831744,143.6186634,91.19263785,24560.668319999997,90.0,Below_30,2.0,608.0101961,11.0,Car,Student_or_Unemployed,443.9359219,0.0,Yes
8820,6.0,462.7034661,73244.59341,Military,154.23448869999999,No,474.89114800000004,Yes,Male,By_16:00,0.777968958,0.6217853210000001,,1.576177806,2.5621775540000002,2.478111556,6648.0,46.38172956,388.0243017,5524.960084,48624.138569999996,Maybe,225521.6025,19.69833246,143.74355730000002,56.06176925,23952.51199,30.0,30-45,3.0,603.429354,9.0,Motorcycle_or_truck,Industry_or_other,413.4367352,0.0,Yes
4653,7.0,490.79724139999996,45714.196789999995,Healthcare,163.59908049999999,No,279.4282013,Yes,Male,By_16:00,0.7839676520000001,0.9985198259999999,9.6146704,8.592311173999999,0.45085022700000005,0.58505516,7043.0,16.85319871,538.3499619,3870.9819369999996,62737.952470000004,No,78080.11967,23.20236975,268.7542503,96.40650076,26938.25822,,30-45,2.0,836.7985705,11.0,Motorcycle_or_truck,Hightech,648.6815694000001,1.0,Yes
8090,7.0,76.36135193,12974.63748,Healthcare,25.45378398,No,509.7331498,No,Male,By_16:00,0.288823545,0.9961802270000001,8.144642639,3.189665715,9.116396743,4.190292333,8848.0,,427.4001674,5952.1318329999995,52953.28915,No,259827.884,20.67365878,95.35603276,36.14781694,683.3489027,80.0,45_and_up,0.0,655.1076443,8.0,Foot_or_bicycle,Hightech,438.9483572,1.0,Yes
3173,7.0,469.7849393999999,81779.45626,Social,156.5949798,No,522.2354916,No,Male,By_16:00,0.43588211,0.492073109,8.896325577999999,5.734346309,6.717586746,9.523854416,7540.0,62.67979569,461.0312177,6144.417352,57230.98695,No,272729.9087,21.47163752,44.88462666,5.5725133510000004,24688.58268,70.0,30-45,2.0,716.5100403,6.0,Car,Public_Sector,498.7167903,8.0,No
3388,3.0,523.3404778,89714.18139,Education,174.44682590000002,No,514.2780954,No,Male,By_16:00,0.320386968,0.9905557190000001,2.883512678,2.9705569310000004,5.266558107,8.236790607,8514.0,97.05704851,494.19708770000005,6131.175129,58848.97528,No,264481.9594,22.23054403,43.25297571,4.61718617,30616.141910000002,100.0,30-45,3.0,725.998246,9.0,Public_or_other,Student_or_Unemployed,459.58611490000004,0.0,Yes
2268,8.0,,25832.40254,Healthcare,87.30299018,No,295.89367430000004,Yes,Female,By_16:00,0.089153888,0.003239487,9.6708963,5.37548196,2.117270809,6.642540121000001,9508.0,12.90707448,365.6583901,3690.253523,47498.74615,No,87553.06647,19.12219627,255.485333,28.34093377,7719.115084999999,80.0,45_and_up,4.0,645.9837115,7.0,Public_or_other,Industry_or_other,574.6035859,0.0,No
854,3.0,1371.473476,20187.80114,Financial,457.15782530000007,Yes,44.15936909,Yes,Male,After_16:00,0.47537661600000003,0.599820095,6.983881807,1.422640991,7.017711133,7.769925473,4816.0,78.85601134,318.9344387,1079.462568,38256.45895,Yes,1950.049878,17.85873564,490.94922130000003,5.722559313,209460.435,60.0,30-45,1.0,552.130727,8.0,Car,Industry_or_other,521.3475905,0.0,No
3512,4.0,1457.26624,296809.23699999996,Financial,485.75541330000004,Yes,611.0261026000001,No,Female,By_16:00,0.656075206,0.761101372,7.776600355,3.639373789,9.865135346,6.08350157,5245.0,82.60131427,237.990084,6586.241194,38216.05484,Yes,373352.898,15.42692724,308.0017558,54.27236203,236454.0769,60.0,30-45,2.0,466.36769400000003,9.0,Car,Services_or_Retail,382.1480161,0.0,No
7756,3.0,194.6048249,25057.34676,Environment,64.86827497,No,386.2804548,Yes,Female,By_16:00,0.7322026490000001,0.618875301,9.677799046,2.629381448,2.722131165,,4363.0,7.574996911,392.1560733,4647.116695000001,52543.68743,No,149212.5898,19.80293093,206.8352045,39.73077827,4282.761372999999,90.0,30-45,0.0,709.0562035,15.0,Motorcycle_or_truck,Public_Sector,634.9753841,0.0,No
2031,4.0,307.3025224,52112.60053,Education,102.43417409999999,No,508.742331,No,Male,By_16:00,0.430802165,0.956471043,,3.975418564,2.0602115569999997,5.871726004,5756.0,89.65343018,461.168439,6009.760188,56648.17977,No,258818.7594,21.47483269,43.331785499999995,80.46177505,10605.19421,100.0,Below_30,1.0,707.3624592,10.0,Public_or_other,Industry_or_other,482.87326210000003,1.0,No
9968,9.0,164.13802859999998,23152.524569999998,Social,54.71267621,No,423.1656387,Yes,Male,By_16:00,0.233406738,0.751609408,4.627661281,4.786026194,5.258505119,6.945258507,3720.0,96.64031209,489.67204919999995,5211.0004850000005,57601.18429,No,179069.1578,22.12853473,78.38582741,41.11952772,3058.189614,70.0,30-45,3.0,727.2302016,12.0,Foot_or_bicycle,Industry_or_other,488.417587,0.0,No
60,2.0,89.26189216,11219.32843,Military,29.75396405,No,377.0700403,Yes,Male,After_16:00,,0.222677761,1.019035883,9.231081114,9.765310667,2.579163429,6327.0,46.24306785,440.1006547,4650.901712,50146.61836,Maybe,142181.8153,20.97857609,188.1292747,2.077549882,925.0523409,30.0,45_and_up,2.0,619.1970564,6.0,Motorcycle_or_truck,Hightech,370.7989263,1.0,No
8401,9.0,92.00119173,14398.13314,Foreign_Affairs,30.66706391,No,469.49825989999994,Yes,Male,After_16:00,0.834847178,0.99646331,4.79427557,9.168960066,7.729671076,7.7354818960000005,9388.0,27.67070981,388.0692285,5471.121056,50736.95762,Maybe,220428.6161,19.6994728,116.3708643,38.91135389,981.1358728,40.0,30-45,1.0,650.7762385999999,8.0,Motorcycle_or_truck,Student_or_Unemployed,,1.0,Yes
2796,1.0,181.1755435,18337.910030000003,Healthcare,60.39184783,No,303.64876539999995,Yes,Male,After_16:00,0.5822123539999999,0.302626328,2.53332718,5.315857357,8.582277708,2.577686089,3275.0,40.08899932,349.5165563,3735.5207659999996,42449.13669,No,92202.57271000001,18.69536189,264.8305412,91.8157436,3717.567132,80.0,Below_30,1.0,547.6641941,7.0,Public_or_other,Student_or_Unemployed,405.4688337,3.0,No
5234,2.0,97.85394722,15438.4063,Other,32.61798241,No,473.30966409999996,Yes,Male,After_16:00,0.802771603,0.13960016,7.3742282370000005,0.163072313,0.708427955,8.896952861,5396.0,95.75602221,381.80580810000004,5496.708257,48948.62982,Maybe,224022.0381,19.53985179,130.9504005,,1106.550759,50.0,30-45,5.0,616.1279519999999,7.0,Motorcycle_or_truck,Services_or_Retail,450.3435165,1.0,Yes
4605,1.0,726.2309926,99554.91429,Education,242.0769975,No,411.2530943,Yes,Female,By_16:00,0.740381547,0.22208783899999998,3.050119632,9.657123863999999,7.767168179,4.401670985,3677.0,89.05844453,422.10320189999993,4956.737347,49778.93858,No,169129.1076,20.54515033,159.9256237,83.58703889,58853.349729999994,100.0,45_and_up,1.0,617.0916655,14.0,Car,Services_or_Retail,392.1469487,0.0,No
893,3.0,449.7367547,48881.79225,Financial,149.9122516,No,326.0693622,Yes,Female,After_16:00,0.563793345,0.987448931,6.317674003,0.299753007,2.678440104,1.985368975,7968.0,,374.8750197,4010.4436619999997,48144.8894,No,106321.229,19.36168948,219.6461133,34.69631302,22633.595419999998,60.0,45_and_up,2.0,644.1620336,5.0,Motorcycle_or_truck,Industry_or_other,548.3351593,1.0,Yes
7080,6.0,338.22792369999996,45756.847010000005,Other,112.7426412,No,,Yes,Female,After_16:00,0.23243634300000002,0.230924237,,8.572044822,0.456387438,6.248152642999999,9237.0,77.16884345,428.6402681,4915.802361999999,53475.04658,Maybe,164715.9941,20.70362935,122.95912179999999,53.68188517,12833.64579,50.0,30-45,3.0,693.4122863,10.0,Car,Public_Sector,534.1016535,2.0,Yes
6612,2.0,275.5865021,46643.39524,Social,91.86216737,No,507.75413399999996,No,Male,After_16:00,0.677002133,0.349817893,1.234512469,0.715844475,5.182081955,6.832705061,9226.0,65.71053425,456.4826115,5990.506564,56136.11897999999,No,257814.2606,21.36545369,49.53703725,7.818955882000001,8540.519961,70.0,Below_30,3.0,700.4291068,7.0,Public_or_other,Hightech,477.638686,0.0,No
8302,7.0,187.66646540000002,20014.27767,Financial,62.55548847,No,319.9443911,Yes,Male,By_16:00,0.701367475,0.20943635100000002,0.056895905,1.194532618,0.727432368,5.246752389,,2.823628602,540.3011851,4280.046281,63477.79192999999,No,102364.4134,23.24437965,234.1224239,68.43527292,3985.7446270000005,60.0,30-45,2.0,840.3229507000001,11.0,Public_or_other,Student_or_Unemployed,644.1148900000001,0.0,No
3697,4.0,703.3624087999999,109290.7648,Other,234.4541363,No,466.14986860000005,Yes,Male,After_16:00,0.804691215,,2.7175226039999996,0.7409457979999999,6.734199307000001,7.616950341,7354.0,83.42502918,449.39872510000004,5560.296136,56213.91476,Maybe,217295.7,21.19902651,70.9375215,63.70244042,55213.19615,50.0,30-45,3.0,719.279687,11.0,Car,Student_or_Unemployed,536.4116951000001,0.0,Yes
1519,9.0,201.97243269999998,21776.22262,Social,67.32414424,No,,Yes,Female,After_16:00,0.597546461,0.69554756,9.163109064,1.8997933880000002,0.744884717,9.844596584,6585.0,79.36067083,556.5829765999999,4347.699844,65311.99864,No,104622.0949,23.59201086,247.94295319999998,78.52098790000001,4609.864542,70.0,Below_30,4.0,865.5885591,11.0,Foot_or_bicycle,Industry_or_other,664.6370826,1.0,Yes
8245,4.0,41.3045956,10034.00411,Education,13.76819853,No,728.7811896000001,No,Male,By_16:00,,0.272077303,0.19175620300000001,9.875691717,4.461309039,8.636389244,9987.0,56.46156899,665.4560313999999,8618.723959,77040.27262,No,531122.0223,25.79643447,282.3656262,95.86575406,213.33148939999998,,45_and_up,3.0,919.9300665,9.0,Motorcycle_or_truck,Public_Sector,496.2830387,0.0,No
9131,10.0,68.02926319,8523.822395000001,Social,22.67642106,No,375.8892275,Yes,Female,After_16:00,0.307112172,0.028205991,5.054471705,2.1341436590000002,9.80479233,9.221180019,6972.0,86.97107516,408.7899278,4576.47213,49264.57301,No,141292.7113,20.21855405,164.50007630000002,,546.8964933,70.0,Below_30,0.0,626.6142472999999,10.0,Public_or_other,Student_or_Unemployed,442.2287791,0.0,Yes
6490,8.0,710.6042769,163715.7818,Social,236.8680923,No,691.1685749,,Female,By_16:00,0.60101482,0.719091177,2.039508186,7.022478054,5.301837965,9.010860615,4394.0,71.67046769,635.705358,8183.0964650000005,73490.74724,No,477713.9989,25.21319809,235.96106060000002,84.45710270000001,56353.36124,70.0,30-45,2.0,877.8702194,8.0,Public_or_other,Industry_or_other,473.23707939999997,0.0,Yes
1585,5.0,377.2638945,52259.31915,Foreign_Affairs,125.75463149999999,No,415.56576110000003,Yes,Female,After_16:00,0.38487863899999997,,7.445367344,9.118835439,2.59033767,1.761601409,9705.0,90.08778268,369.2280327,4894.113677,47915.27375,Maybe,172694.9018,19.21530725,155.874846,33.99410541,15949.981969999999,40.0,30-45,,619.7838315,8.0,Foot_or_bicycle,Student_or_Unemployed,491.844052,0.0,No
7498,6.0,535.2788279,86200.55005,Financial,178.426276,No,483.11578319999995,Yes,Male,By_16:00,0.07310834,0.118213434,8.838473943,0.36705917200000004,9.392330292999999,2.956238263,3033.0,30.78056232,474.1943955,5779.546622999999,56754.416820000006,No,233400.86,21.77600504,49.62053710000001,36.97487251,32024.362230000002,60.0,Below_30,2.0,705.6495097,5.0,Motorcycle_or_truck,,461.12595080000006,0.0,Yes
4868,2.0,22.53456162,3050.90526,Healthcare,7.511520541,No,406.1634716,Yes,Female,After_16:00,0.407227743,0.40913240700000003,3.539914328,0.018932598000000002,5.281762972,5.668857468,3045.0,44.65577712,,4807.330519,46505.43708,No,164968.7657,19.30926983,174.9632469,13.39787885,73.93446138,80.0,30-45,0.0,588.6321965,14.0,Foot_or_bicycle,Services_or_Retail,424.9054762,0.0,Yes
4881,10.0,847.1251609,118528.8105,Financial,282.37505360000006,No,419.7566638,,Male,After_16:00,0.25464533899999997,0.185637937,8.154304654,8.499586855,2.059254735,6.169299197000001,8521.0,6.30555104,420.46701669999993,5038.500672,52879.5671,No,176195.6568,20.50529241,116.0150044,63.674154200000004,80028.04597,60.0,45_and_up,3.0,683.5773397,8.0,Foot_or_bicycle,Services_or_Retail,526.3627165,0.0,Yes
7236,9.0,921.9881938999999,111261.4582,Education,307.329398,No,362.026734,Yes,Male,By_16:00,0.70113785,0.465026019,7.429982265,5.322470281,6.552259531,4.64064288,5686.0,8.179718885,467.83402659999996,4555.935393,54353.96371,No,131063.3561,21.62947125,145.1584199,0.526975305,94768.68825,100.0,Below_30,3.0,691.4443213999999,16.0,Motorcycle_or_truck,Public_Sector,468.3820483,0.0,No
908,2.0,1018.638751,94953.33854,Education,339.5462502,Yes,279.64773130000003,Yes,Male,By_16:00,0.6038793029999999,0.460568645,7.573641706,0.6777445809999999,9.639921836000001,6.720673463,6642.0,29.46999231,530.1262538,3856.7298200000005,62538.606920000006,Yes,78202.8536,23.02447076,278.9986428,95.82787005,115641.2023,100.0,45_and_up,2.0,839.3065577,,Motorcycle_or_truck,Student_or_Unemployed,668.4563122999999,0.0,No
5923,1.0,484.2942246,48468.27429,Financial,161.4314082,No,300.24067080000003,Yes,Male,After_16:00,0.995647831,0.024588417999999997,7.433540353,4.741563633999999,6.926154753,3.2461682960000005,3540.0,76.51008151,361.4516111,3725.30993,43333.010160000005,No,90144.46041,19.01188079,261.0415915,21.91864958,26231.53096,60.0,30-45,1.0,557.7824707000001,5.0,Car,Public_Sector,404.9039072,0.0,Yes
6761,6.0,213.8080415,36499.76361,Education,71.26934715,No,512.1383185,No,Male,After_16:00,0.605576288,0.698390592,2.089416268,3.847263018,8.821822662999999,7.0819379410000005,4443.0,51.00644543,405.53107650000004,5932.445338,55283.94217,No,262285.6572,20.13780218,148.9897573,8.957622177000001,5160.589191,100.0,Below_30,1.0,723.4766842,16.0,Motorcycle_or_truck,Public_Sector,614.569767,0.0,Yes
5461,4.0,171.02905769999998,25365.086580000003,Military,57.00968588,No,444.9259137,Yes,Male,After_16:00,0.270154408,0.604650771,5.9819568510000005,4.111284576,0.544211087,4.0519360760000005,8036.0,45.90322159,490.37050439999996,5430.000146,56888.689229999996,,197959.0687,22.14431088,82.80012511,53.68991068,3317.113971,30.0,45_and_up,2.0,705.2892702,6.0,Car,Student_or_Unemployed,438.9264497,2.0,No
2190,10.0,183.1504384,27383.103610000002,Military,61.05014614,No,448.5346119,Yes,Male,By_16:00,0.6763265409999999,0.21631948399999998,2.566276004,6.6101168260000005,3.464393958,6.168608374,,36.16303776,470.60381320000005,5426.5537460000005,55469.675189999994,Maybe,,21.69340483,82.01115858,50.70655178,3798.17049,30.0,45_and_up,,690.0551916000001,7.0,Motorcycle_or_truck,Industry_or_other,443.31659709999997,1.0,No
3600,2.0,278.7802602,27683.9221,Social,92.92675340000001,No,297.9112159,Yes,Male,After_16:00,0.107615805,0.285982568,4.5149667860000005,6.955579763999999,6.369107109,5.457143977,9160.0,69.23756113,500.564595,3980.2413490000004,59333.68244,No,88751.09258,22.37330094,234.237576,38.1070443,8738.308251,70.0,45_and_up,0.0,789.5171737000001,12.0,Foot_or_bicycle,Services_or_Retail,618.4358332,3.0,Yes
703,5.0,1126.719732,278996.6316,Social,375.573244,Yes,742.855451,No,Male,By_16:00,0.8707027270000001,0.18850093199999998,2.803535764,4.301010484,3.287584898,4.15756671,4889.0,13.3578242,722.7162392999999,8873.986989,74344.19747999999,Yes,551834.2211,26.88338221,466.70728669999994,73.53961659,141440.8349,70.0,30-45,2.0,809.4770227999999,11.0,Foot_or_bicycle,Services_or_Retail,169.4937245,0.0,No
8040,10.0,994.103058,156003.4995,Healthcare,331.367686,No,470.7867004,Yes,Female,By_16:00,0.312842522,0.22536113300000002,5.831215938,7.095197297,8.367642652999999,8.733897745,8545.0,,403.3178365,5514.502677,51121.01867,No,221640.1173,20.08277462,104.8527223,66.33380554,110145.911,80.0,45_and_up,2.0,645.9825021,10.0,Public_or_other,Student_or_Unemployed,471.83555839999997,0.0,No
5856,2.0,1050.242507,171010.8975,Financial,350.0808356,Yes,488.4897432,Yes,Female,By_16:00,,0.376867544,1.018002473,9.210621095,5.005107701,5.2884536419999995,6025.0,76.87754645,469.8566694,5824.610771,56412.152420000006,Yes,238622.2292,21.67617746,53.47173975,27.5129162,122916.6723,60.0,45_and_up,1.0,700.4002642999999,11.0,Car,Services_or_Retail,457.360575,0.0,No
5381,9.0,536.4668067,,Foreign_Affairs,178.8222689,No,481.7966682,Yes,Female,After_16:00,0.22331832699999998,0.080958575,6.751752538,1.186071567,9.28468118,1.06848774,3760.0,56.57177244,385.02116980000005,5588.009022,48269.157830000004,Maybe,232128.0295,,151.3069737,60.99492121,32166.226130000003,40.0,30-45,1.0,596.3709129,10.0,Public_or_other,Public_Sector,403.34438660000006,0.0,No
6333,1.0,138.2158886,19315.65812,Other,46.07196286,No,419.24973289999997,Yes,Male,After_16:00,0.042377421,0.986669747,6.634352162999999,1.8865035430000001,0.946749097,2.8672441610000003,8369.0,6.763662631,423.0511954,5038.59972,49060.18613,Maybe,175770.3385,20.56820837,185.57451919999997,,2178.6977239999997,50.0,30-45,1.0,598.5155065,9.0,Car,Hightech,351.6889147,0.0,No
8590,5.0,187.73834399999998,27001.799689999996,Foreign_Affairs,62.57944801,No,431.48031110000005,Yes,Female,After_16:00,0.321472001,0.29029116,8.155411477000001,8.729050909,0.057909244000000006,,7330.0,94.5735188,461.9551568,5238.7134240000005,54095.238260000006,Maybe,186175.2588,21.49314209,107.6196767,66.73054206,3988.7667619999997,40.0,Below_30,5.0,672.030725,8.0,Motorcycle_or_truck,Hightech,426.24610549999994,0.0,Yes
6788,6.0,126.30630009999999,15363.46624,Financial,42.10210003,No,364.9097367,Yes,Male,By_16:00,0.556162165,0.24368721699999998,6.317753985,7.610084562999999,9.285937357,6.533144035,4902.0,32.01590374,428.0750676,4505.247502,49427.81004,No,133159.116,20.68997505,188.2629575,45.05974669,1824.688927,60.0,Below_30,1.0,616.9398195,10.0,Car,Student_or_Unemployed,390.3625701,0.0,Yes
5154,4.0,202.2485019,27426.84247,Military,67.41616731,No,406.8288597,Yes,Male,After_16:00,0.680498145,0.31870037100000004,6.79360627,9.881966021,9.486010505,6.977022712,9524.0,98.84608532,513.2843934,5094.857383,57062.83372,Maybe,165509.7211,22.65578057,141.0373895,47.10390624,4622.355782,30.0,Below_30,3.0,700.1169191,6.0,Car,Industry_or_other,394.956158,1.0,Yes
6068,8.0,441.28204860000005,54788.644889999996,Healthcare,147.09401619999997,No,372.47364849999997,Yes,Female,After_16:00,0.7364804640000001,0.598276585,6.447130095,0.610532516,7.08625921,3.8169051360000004,8650.0,74.27284161,309.1580946,4343.0526740000005,40940.1485,No,138736.6188,17.5828921,240.1511509,59.70578594,21793.743619999997,80.0,Below_30,3.0,530.1733218999999,11.0,Public_or_other,Industry_or_other,429.3673438999999,0.0,Yes
755,4.0,332.2416457,43359.88344,Environment,110.7472152,No,391.5212075,Yes,Male,By_16:00,0.563039914,0.867711157,6.53834515,2.5787359359999997,9.064051786,7.975614581,4396.0,11.87888812,417.94201539999995,4751.096106,50929.7651,No,153288.8559,20.44363019,139.02604250000002,23.10458273,12385.6929,90.0,30-45,2.0,650.920442,13.0,Motorcycle_or_truck,Services_or_Retail,471.2410146000001,0.0,No
41,3.0,933.8360643999999,97070.09894,Financial,311.2786881,No,311.843061,,Female,By_16:00,0.40353737,0.590297176,9.234859587,0.628749439,5.928568856,6.808037756,8166.0,87.97344686,496.66980290000004,4111.770216,59855.31345,No,97246.0947,22.286089899999997,237.1822181,34.39131011,97215.70038,60.0,Below_30,2.0,800.3696762,8.0,Car,Industry_or_other,644.365095,0.0,Yes
5112,7.0,406.9718807,57888.05707,Healthcare,135.6572936,No,426.7227772,Yes,Male,By_16:00,0.816967998,0.6049912820000001,1.616662459,4.493836882,3.388837182,9.870014817000001,5477.0,26.17227109,383.30788019999994,5033.843533,49393.258389999995,No,182092.3286,,137.79639619999998,73.37426285,18548.55859,80.0,Below_30,1.0,637.0915603,10.0,Foot_or_bicycle,Industry_or_other,498.8843807,0.0,No
1752,9.0,1956.072987,424459.4567,Healthcare,652.0243291,Yes,650.9871454,No,Male,By_16:00,0.148129529,0.8574628940000001,1.262906445,9.262307365,2.248450315,2.619460761,4084.0,94.80781322,171.42861330000002,6852.728679999999,40383.032660000004,Yes,,,403.1918079,31.51708117,425797.75,80.0,45_and_up,2.0,558.5575562000001,11.0,Car,Public_Sector,678.3461795,1.0,No
